139,jsharr8,"Instructional Strategies I, Honors Uncommon Reads, Critical Thinking in Education"
2,asmith6,"Biomolecular Materials Science, Prof Responsibility & Business, Modernist Lit and Culture, Plants, Pathogens, and People, Modern Art, 1880-1940"
149,erussell0,"Documentary & Music Culture, Embedded DSP Laboratory, Gene Expression & Regulation"
8,gharman1,"Communication in Nutrition, Health Administration, Families, Communities, Schools, Hearing Health and Society, Social Welfare Pol and Svcs, Principles of Marketing"
60,jlangford4,"Learning Technologies, Food Supply Disease Prevention, Optimization in Finance, Intro African American Theat, Health Behavior: Theory"
58,mdavis0,"Compar Employ Relations System, Special Problems, Severe and Hazardous Weather, Intro to Social Psych"
104,tclarkson2,"Multivariate Analysis, Inter Macroeconomic Theory, Computational Bioengineering, Sport and the Big Ten"
7,mmack4,"Concepts in Chemical Biology, Extraterrestrial Life, Human Behavior Genetics, Actuarial Statistics II, Culture in the Classroom, PR & Entertainment Industry"
115,chotchkiss9,"Physical Methods Mat Chem, Introduction to Finance, Mgmt and Organizational Beh, Financial Computing"
34,pesters2,"Optical Materials, Statistical Modeling II, Consumer Insights I, Macroeconomics for Business"
81,bbivens5,"American Indian Law & Politics, Cond & Wt Control, Design for Social Interact Exp, Aerospace Numerical Methods"
81,knylen9,"IT Governance, Spanish in the United States, Crisis Communications"
0,dmccarthy6,"Molec & Cellular Basis of Life, Quantitative Methods in NRES, Adv Organizational Comm"
82,jmorlock7,"Adv Topics in Sec, Priv and ML, Introduction to Shakespeare, Human Metabolic Disease, Academic Librarianship"
62,enein7,"Classics of Sports Journalism, Forensic Science, Intro Tchg Elem Age Children"
172,jalley7,"Twentieth-Century Japan, Negotiations, Introductory Music Ed Tech, Product Design & Development, Companion Animal Nutrition, Cataloging for School Libs"
89,ahenderson9,"Emotional Intelligence Skills, Cities: Planning & Urban Life, Decision Analytics"
34,jtoca7,"Wives, Workers and Witches, Immunology, Professional Dev in ALEC"
64,lquick2,"US History Since 1877, Health Communication in the US, Advanced Practicum in SHS, Energy Systems"
50,dlee3,"Auditing B, Operations Management, Aerospace Flight Mechanics, Design Beyond Boundaries"
86,mlivesey0,"Education and Human Rights, Human Behavior Genetics, Innovation in Advertising, Issues&Careers in Applied Econ, Quant Reasoning Spch Hear Sci"
21,eharris3,"Human Anatomy & Physiology I, Fundamentals of Real Estate, Cultures & Lits of South Asia"
148,ssaffell1,"Introduction to Materials Chem, Introduction to Robotics, Youth Services Librarianship, Issues in Agribus Mkts & Mgmt"
89,nbaker8,"Middle East Since World War I, Mass Incarceration, Intro to Intellectual Property, Minds & Machines, Introduction to Epidemiology, Mechs of Aerospace Structures"
138,sgibeau4,"Business Dynamics, Introduction to Communication, Product Innovation, Consumer Insights I"
156,mowen2,"Polymer Chemistry, Religion & Society in West I, Probability in Engineering Lab, Criminal Proc: Adjudication, Advertising Research Methods, Design & Anlys of Experiments"
148,hbland8,"Ecology, Instructional Strategies I, Communication Strategy in Bus, US Latina and Latino Families, The Roman Achievement"
148,cwilson9,"Sys & Integrative Physiology, Responses to the Holocaust, Marketing in an Analog World"
57,smoultry4,"Introduction to Rocketry, Health Behavior: Theory, Process Design, Student-Athlete Transition, The Sustainable Home Garden"
35,ecoffman6,"Comp Methods in Chemical Engr, Econometrics of Policy Eval, Intro to Organizational Comm, Concrete Materials, Graphic Design Toolbox, Graduate Physics Orientation"
114,jrowland1,"Race and Environmental Biology, Social Foundations of Music Ed, Global Business"
114,cnecaise7,"History of American Journalism, Economic Growth, Advertising and Society, Design Communications I"
32,mharper4,"Cog Neuroscience of Vision, Russia and Black America, Elder Law, Arts at Illinois, International Finance, Elementary Organic Chem II"
23,latkinson3,"Equity Issues in Spec Educ, Principles of Language Testing, Literature of Fantasy, The World Food Economy, Computational Bioengineering, Aerospace Propulsion"
38,dvoigt3,"Technical Systems in Agr, US Environ, Justic & Policy, Injuries in Sport, Indigenous Thinkers, Quantum Channels I"
108,cwilson1,"Environment and Development, Integration & American Sports, Statistical Learning, Aphasia and Related Disorders, Design of Engineering Alloys"
102,dforest9,"Intro to DA Apps in Bus, Intro to Digital Learning Env, Accelerated Chemistry Lab I, Success and Wellness"
92,jphillips6,"Political Psychology, Contemporary Issues in ACES, History of Sexuality, Social Justice Sch & Society, 20thC World to Midcentury, Curriculum Development III"
59,mstafford5,"Intl SW & Development, Introduction to Biophysics, Race, Class, Gender & Work"
124,squilty5,"Health Statistics, Environmental Systems I, Introduction to Remote Sensing, Fourth-Year Chinese I, Mathematical Physics I"
46,jcleveland3,"Food Marketing, Intro to Korea Through Film, Youth Services Librarianship"
182,ekeltner0,"Game Theory & Strategy, Broadway Musicals, Accounting Analysis I A, Race, Society, & the Law, Soil Fertility and Fertilizers, Social Media & Politics"
122,jweatherford8,"Auditing, Smartphone Cinema, Technqs Biochem & Biotech"
39,jpepper2,"Land and Water Mgt Systems, Landform Design & Construction, Diversity: Identities & Issues, RST In Modern Society, Statistics and Probability I, Post Tonal Theory"
166,japaricio1,"Screenwriting, Decision and Risk Analysis, Consumer & Investor Protection, Modernist Lit and Culture, Learning Environments I, Machine Learning for Accting"
140,dmartinez1,"Randomized Algorithms, Web Design Fundamentals, Intro to Interpersonal Comm"
154,rfontaine9,"Assurance and Attestation, Water Quality Engineering, Environmental Biology, Pavement Evaluation and Rehab"
67,hmejia7,"Issues&Careers in Applied Econ, Introduction to Electronics, Optimization of Large Systems"
163,plinares4,"Accelerated Chemistry Lab I, Religion, Violence & America, Systems Engrg & Economics"
102,llee1,"ACCY Analytics Appl - A, Environment, Agric, & Society, Sociology of Gender, Cloud Networking"
123,mgasca2,"Structural Dynamics I, Thinking Mathematically, Intro to Research Methods, Agricultural Marketing"
176,jthomas4,"College Physics: Mech & Heat, Introduction to Landscape Arch, Health Disparities in the U.S., Topics in British Romantic Lit"
43,dcarter5,"Bioprocessing Biomass for Fuel, Transportation Engineering, City Scholars, Water Quality Engineering, Human Perform & Cogn in Contxt"
131,ggarza2,"Statistical Computing, Electronic Trading, Eukaryotic Cell Biology Lab, Assistive Technologies, Applied Aerodynamics, Bioinspiration"
55,areed3,"Phys Activity Research Methods, Structure and Function II, Copyright Law"
53,rjackson0,"Music Then and Now, Libraries Info and Society, Program for Info Problems II"
59,lcarey0,"Reinforced Concrete I, Quantitative Finance II, Family Conflict Management, Human Sexuality, Federal Taxation"
173,jhamilton1,"Regional Design Studio, Digital Mktg and Social Media, Audio Computing Lab, Elementary Real Analysis"
59,edavis9,"Feminist & Gender Theory, Small Group Communication, Econ of Market Fundamentals, Predictive Data Analytics, The History of Music I"
109,bpanto0,"Cog Neuroscience of Vision, Leading Negotiations, Human Metabolic Disease, Nonlinear Programming, Sustainability & Manufacturing"
106,ckanagy1,"Electrical & Electronic Ckts, Doing Business in Japan, Tchg Elementary Mathematics, Econometrics of Policy Eval, Adv Small Group Communication, Abstract Linear Algebra"
144,dmoore1,"Self In Virtual Communities, Youth Services Librarianship, Economic Forecasting"
1,lsmith1,"Principles of Psychophysiology, CC Humane Society Internship, Biology in Today's World"
32,pporter0,"Energy and Global Environment, Intro to Asian Am Pop Culture, Determin Models in Optmzation"
6,amclean3,"Web Design Fundamentals, Economic Growth, Training and Development, Intro to Global Studies"
147,bhenderson6,"Energy and Global Environment, Hip Hop Music: History&Culture, Principles of Retailing, Data Science Discovery, Data Science and Engineering"
81,kmain8,"Science Data, Asian American Education, Social Problems, Foundations: Production"
165,ccampbell5,"Purchasing and Supply Mgmnt, Principles of Retailing, Politics of the National Parks, Legal Aspects of Sport, Grilling and BBQ Science, Counter-Terrorism Law & Policy"
157,ipeterson0,"Technology Practicum, Animal Behavior, Actuarial Statistics II"
85,cwilliams7,"Game Theory & Strategy, Strategies of Arch Design, Physical Chemistry I"
137,kwilliams3,"Health Disparities in the U.S., Topics In Writing Studies, Modeling Human Physiology, Advanced Computer Networks, General Chemistry I"
84,sdilorenzo0,"Disability, Culture & Society, Development of Spoken Language, Cancer Cell Biology"
164,rsikorski5,"Biochem & Phys Basis of Life, Language History, Teacher's Course, Macroeconomics"
15,rwhitehead4,"Large Sample Theory, Intro to Interpersonal Comm, School Social Work Practice, Arts at Illinois, Finite Element Methods, Human Origins and Culture"
139,cbarrett6,"Sexual Communication, Introduction to Poverty, Quantitative Finance II"
26,cikeda6,"Intro to Brain and Cognition, Economic Statistics I, College Physics: Mech & Heat, Adv Topics in Sec, Priv and ML, State Space Design for Control"
139,oclark2,"Ethics and Engineering, Principles of Epidemiology, Integrating Animal Sciences, Biochemical Nutrition II"
115,agonzales0,"Finance Academy, Communication Neuroscience, Development Activities"
36,rmiller6,"CAD, Theory & Creation of Structure, Intro to Computer Science, Control System Theory & Design, High-Speed Rail Engineering, Coaching Strategies"
147,gpedersen8,"Planning in Action, Instruc Strat Tech Info Prof, Engl Grammar for ESL Teachers, Decision Analysis I, Black Chorus, Human Factors"
32,emcdermott3,"Intro to Amer Indian Studies, Roman Republic to 44 B C, Int Personal Fin & Estate Plan"
88,bbeatty9,"Watching the Environment, Interpersonal Intelligence, College Physics: Mech & Heat, Teach Elem Rdg & Lang Arts I"
149,jbaker0,"Meat Production and Marketing, International Health, Marketing in RST, Medicinal Plants and Herbology"
89,jsauer8,"Marketing in a Digital World, Black Women Contemp US Society, Social Media Strategy, DGS Honors Seminar, Nutritional Aspects of Disease"
150,lmajors5,"Instrumental Characterization, Physical Biochemistry, Training and Development, Economic Developmt & Migration"
97,pthiel5,"Communication in RST, Wildlife Conservation, Navigating the Job Market, Systems Analysis and Design"
52,fgouin9,"Principles of Sales, Biology in Today's World, Hospitalized Children"
168,sevans2,"Structure and Spectroscopy, Exp Techniqs in Molecular Biol, Race and Environmental Biology, Teach Elem Rdg & Lang Arts I"
149,acryderman2,"Operations Strategy, Introduction to Insurance, Cognitive Neuroscience"
163,jharvey5,"Intro to General Phonetics, Auditing & Assurance Standards, Intro to Political Behavior, Advanced Interaction Design, Crop Growth and Management"
174,tjohnson1,"Intro to Mod African Lit, Early African American Lit, Memory and Amnesia, Global Perspectives-Pre-Depart"
160,gyoung3,"Graduate Research I, Language, Mind, and Brain, Agri-food Strategic Management, American Sign Language III"
114,dhagood5,"Technical Systems in Agr, Risk Communication, Child Fam with Special Needs, Adv Public Affairs Reporting, Employment Relations Systems, Construction Safety"
179,lconway8,"Logistics Management, Mathematical Statistics I, Personal Wealth Management, Introduction to ISE, Interm. Applied Microeconomics, Risk Management and Innovation"
138,mtunis6,"Self In Virtual Communities, Computing and Data Analysis, Intro African American Theat, Social Movement Communication"
110,kowens4,"Gen Educator's Role in SPED, Data Mining Principles, Intro Asian American Studies"
23,emccollum4,"Mechanics for MatSE, Black Chorus, Ag Safety-Injury Prevention"
83,cpeterson8,"Media Law, Early Masterpieces West Cultur, Natural Precedent in Planting, Campaigning to Win"
41,jreed6,"Writing Lit, Text & Culture, Marine Biology, History of Mexico from 1519, Intl SW & Development, IT Governance, General Chemistry I"
66,bclark8,"Health Administration, Financial Risk Management, Elementary Spanish I, Cell & Tissue Engineering Lab, Introduction to Rocketry, Language and Culture in India"
4,kblackwell9,"Advertising and Society, Technical Systems in Agr, Biomedical Instrumentation Lab"
118,pbrown7,"Administrative Law, Nutrition Assessment & Therapy, Statistical Learning"
181,arollo4,"Fict & Historical Imagination, Ceramic Materials & Properties, Intro to Aerospace Engineering, Wives, Workers and Witches"
41,bjohnson3,"Genes and Behavior, Radiation Interact w/Matter I, Signal Processing"
11,rmauldin4,"Product Innovation, Injuries in Sport, Hist Arch Americas"
43,acorscadden4,"Engrg Measurement Systems, Accounting Analysis I A, Economics of Digital Economy, Earth Systems, Career Development:Internships"
12,bbarkley6,"Lin Algebra & Financial Apps, Marketing in RST, Real Analysis, Agriculture in Intl Dev"
122,joutlaw8,"Steel Structures II, Social Visualization, Advanced Data Analysis, Elementary Organic Chemistry I, Geotechnical Engineering, Race and Ethnicity"
103,mlake7,"Landform Design & Construction, Financial Markets, Practice I"
41,fblair7,"Intro to Intercultural Comm, Mechanics for MatSE, Children's Movement, Human Sexuality"
1,mjackson6,"Enterprise Database Management, Monetary Policy, Disability and Film, Partnership Income Taxation, American Art"
71,rwhite2,"Intro to VLSI System Design, Microbial Biochemistry, Illinois History, Sociology of Law, Humanity in the Food Web, Fundamentals of Business & Man"
14,dsimcoe3,"The Video Game Dev Process, Artsful Teaching through Integ, Entrep: New Venture Creation, Tax Policy and Finan Planning"
14,lbray7,"Feminist and Queer Activisms, Interactive Media & You, Cannabis Classification & Mgmt, Air Pollution to Global Change, Foundations of Health Behavior, Extraterrestrial Life"
164,lbruce5,"Elementary Organic Chem II, Comm Competence and Disorders, Child Psych"
100,mkamp9,"Advanced Marketing Management, Design History Survey, Transport & Flow in Bioengrg, American Environmental History, Cultures & Lits of South Asia"
56,kbrown8,"Contemporary Art, Major Recent Philosophers, Development Economics"
96,ldobek0,"Bankruptcy, Early Childhood Curriculum Dev, ABE Principles: Bioenvironment, Negotiation in HR Decisions, Design and Use of Biomaterials"
98,cconner8,"Economics of Labor Markets, Advanced Bayesian Modeling, Economic Statistics II, Endocrinology, Sports Public Relations"
121,cgove4,"Electron Microscopy, Microeconomics for Business, Intro to Computer Science"
95,dsheeley8,"Control System Theory & Design, Technology &Educational Reform, Applied Org Comm, Trauma Informed SW w/ Children"
29,npearson2,"Intro to Animal Sciences, Music Theory and Practice III, HBSE I: Human Development, Environmental Law, Literature of Modern Theatre"
62,ddiaz8,"Digital Signal Processing Lab, Food and Agribusiness Mgt, Elementary Mathematics, Cells, Metabolism and Genetics"
73,rparsons1,"Social Justice and Environment, Extraterrestrial Life, Intro to Actuarial Science, Cities: Planning & Urban Life, Intro African American Theat"
136,amingle3,"Atg Institutions and Reg, Microbial Pathogens Laboratory, Electronic Music Synthesis, African American Psychology, Applied Statistical Methods I, Human Anat & Physiol Lab I"
145,scarr1,"Training and Development, Introduction to Hospitality, Learning on the Job, Design of Engineering Alloys, Computational Bioengineering, Cloud Physics"
99,vbedford1,"Intro to British Literature, Failure of Engrg Materials, Time Series Analysis, Structure and Function III, Green Electric Energy"
59,abotz7,"Gerontology, Introduction to Latin America, Univ Physics: Thermal Physics, Introduction to Meteorology"
145,mstrawser7,"Health Disparities in the U.S., Fict & Historical Imagination, Statistics in Chemical Engrg"
62,wgivens0,"20thC World to Midcentury, Math for Food Science, Regression Analysis, Introduction to Finance, Water Resources Engineering"
13,eware2,"Latin American Diaspora Film, Advanced Data Management, Retirement & Benefit Planning, Statistical Analysis"
1,rphillips2,"Applied Ecology, Parallel Computer Architecture, Ethical & Professional Issues, Intro to Amer Indian Studies"
171,rpeterson3,"Success in LAS - IntlStudents, Introduction to Hospitality, Music Theory and Practice I, Minds & Machines, Mass Transfer Operations"
58,eramirez3,"Microeconomic Principles, Risk Mngmt in Personal Fin Pla, Honors Uncommon Reads"
111,landerson0,"Electrochemical Methods, Finance in RST, Collective Bargaining, Power Ckts & Electromechanics, Introduction to Fashion"
55,jday6,"Close Relationships, Advanced Organic Synthesis, Calculus, Intro to Creative Writing, Vocab Building-GRK & LAT Roots"
70,rsefton9,"Engineering Design Analysis, Human Anatomy & Physiology I, Documentary and Music Culture, History of World Landscapes"
39,chouser3,"History Fndts of Info Society, E-Learning, Communication in RST, Representing the Holocaust, Landscape Ecology, Social Work Research Methods"
144,sstewart3,"Civil War and Reconstruction, Social Psych in Society Lab, Criminology, Orientation to RST, Language and Culture in India, Multimedia Reporting"
71,kcarter6,"Risk Communication, Metadata in Theory & Practice, Women's Lives, Professional Practice"
30,nlamar4,"Memory and Amnesia, Intro to Deep Learning, Int'l Environmental Policy"
35,chodges6,"Women's Lives, Lin Algebra & Financial Apps, Momentum and Heat Transfer"
134,bhallinan3,"Intro to Brain and Cognition, Economic Statistics II, Structural Dynamics I, Computer Vision, Modern Political Theory, Advanced Data Management"
132,sabbott5,"Tchg Diverse Middle Grade Stu, Arts at Illinois, Introduction to Fashion, Elementary Real Analysis, Chemical Reaction Engineering"
80,dlambert6,"New Product Marketing, Theory of Arithmetic, Design Communications I, Int. to Qual Methods, Trustworthy Machine Learning"
55,acramer3,"Constr Equipment and Methods, Intro to Abstract Algebra, Introduction to World Music, Automotive Design Projects-SAE, Continuum Mechanics, Special Research Problems"
67,awarren2,"Commodity Price Analysis, Numerical Methods for PDEs, Mathematical Logic, Health Services Financing, Organization of Health Care"
49,jharris8,"Social Work Research Methods, Principles of HRE, Evolution of InfectiousDisease, Literature of Modern Theatre, Intro to Public Policy & Law"
117,jzemel1,"Compressible Flow, Disciplinary Literacy, Family Stress and Change, Storytelling & Transformation"
98,mtaylor7,"Design History Survey, Local Planning, Gov't and Law, Fundamentals of Acting II"
68,panderson0,"Introduction to Communication, Intro to Brain & Cognitive Sci, 19th-Century American Fiction"
114,bdavis6,"Food Processing Unit Ops I, Urban History, Educational Statistics, Documentary & Music Culture, Medieval Architecture"
67,jmacias9,"Horse's Role in Human History, Augmentative & Alt Comm, Intl SW & Development"
181,akrul4,"Injuries in Sport, LGBT Literature and Film, Content Creation, Elder Law"
155,mstewart7,"Beef Production, ECE Technology & Management, High-Dimensional Statistics, Princ Tchg Lit to Child Youth, Sport and the Big Ten, Stat Analyses for Accountancy"
25,kcanada9,"Whole-Body Musculoskel Biomech, Logistics Management, Program Evaluation, Calculus I, Fundamentals of Accounting, Info Service for Diverse Users"
177,rscott0,"Operations Strategy, Intro to US Gov & Pol, Electronic Circuits, Theories of Architecture"
93,obright9,"Development of Ancient Cities, IC Device Theory & Fabrication, Digital Mktg and Social Media, Statistical Computing, Food Service Sanitation, Radiation Interact w/Matter I"
95,aseidlitz6,"Adv Companion Animal Nutrition, Hist Arch Americas, Introduction to Data Mining, Intro to Poetry, Introduction to Horticulture, New Media, Culture & Society"
36,rcullen9,"Symbolic Logic, Evidence-Based Practice in CSD, Images of the Other"
31,acook9,"Nonlinear Programming, Medicine and Surgery III, The Great Lakes at Risk"
68,saguilar6,"Intro to Lit and Culture, Anatomy and Physiology, Employee Benefit Plans, Adv Public Affairs Reporting, Intro to Public Policy, Neighborhood Analysis"
138,sscott2,"Early Masterpieces West Cultur, Teaching and Leadership, Economic Developmt & Migration, Writing Lit, Text & Culture, Topics in Internet of Things, SA Medicine and Surgery II"
12,cenglish4,"Communication and Aging, Collective Bargaining, Intro to Creative Writing, Popular Culture"
78,mdickson9,"Research Methods in Journalism, Polymer Physics, Principles of Epidemiology, Horse Management"
61,fboyd8,"Logic and Reasoning, Orientation to Internship, Intro to Differential Eq Plus"
78,ebailey2,"Climate Change and Ecosystems, Drawing and Modeling, Intro Database Concepts & Apps, Disability & Assistive Technol, Genes and Behavior, World Religions"
28,rspencer4,"Project-Based Intro to CEE, Computers and Culture, Transfer Learning, Advanced Corporate Finance, Design for Social Interact Exp"
22,begbert7,"Drugs, Brain and Behavior, Bioinspired Design, AV Materials Libs & Archives, Found of Bilingual Educ"
91,wwilson7,"EDGE, Industrial Comp and Monopoly, Design for Social Impact, Reliability Engineering"
130,jbattles4,"Intro to CS for CS Teachers, Health Behaviors & Cognition, Construction Productivity, Economics Gender & Workforce, Monetary Theory, Civil War and Reconstruction"
168,msweeney9,"Sociolinguistics I, Managing Innovation, Finan Serv & Invest Plan, Info Org and Access, Intro to Actuarial Science, Introduction to HCI"
153,pplowden0,"Large Sample Theory, History of World Landscapes, Ecology and Evolution, Social Work and the Law, Intro to Poetry, Physical Geology"
38,thoeft9,"Educational Statistics, Statistical Learning Theory, Crop Sci Professional Develpmt, Sport Brand Management"
128,dsmith8,"American Cinema, 1950-2000, Black Women Contemp US Society, Digital Documentary Publishing, Communication Networks"
76,jwilliams8,"Logistics Management, Strategic Thinking in RST, Health Comm Research Methods I, SW & Disability Studies"
32,rdick4,"Law &Policy Issues in CS, Introductory Biochemistry, Latina/o Migration, Nuclear Power Engineering, Interpersonal Health Comm, Nuclear Syst Engrg & Design"
49,mbrown0,"Computer Systems Engineering, Introduction to Energy Sources, Behavioral Neuroscience, Actuarial Statistics II, AI Applications in Education, Machine Learning in Finance"
141,rhenshaw4,"Orbital Mechanics, Foundations of Data Curation, Usable Privacy and Security, Art, Design, and Society, University Chorus, Political Psychology"
147,bgarcia3,"Stat Reinforcement Learning, Modern China, Modern Spanish Lit & Cultures"
75,ebooker2,"Adv Interpersonal Comm, Marketing in RST, Power & Influence in HRM, Professional Resp Crim (Grad), Thry Prac in Elem Schl Tch I"
76,rbrouillard2,"Environmental Issues Today, The History of Music I, Beef Production, Pavement Evaluation and Rehab"
155,rduke8,"American Sign Language II, Program for Info Problems, Introduction to Astronomy, Virology, Secured Transactions"
27,jdixon7,"Global Issues in Learning, Process Management, Mechanics in the Modern World, Classical Mechanics II, Introduction to Anthropology, Queer Theory"
76,mlanding4,"Sport & Modern Society, Introduction to Plant Biology, Heat and Mass Transfer, Collection Development"
145,llopez4,"Financial Econometrics, Approximation Algorithms, Negotiation in HR Decisions, DGS Honors Seminar"
0,gjoe8,"Intro to Latina/o Literature, App Stat Mthds & Data Anlytcs2, Int. to Qual Methods, Lang&Culture Deaf Communities, Topics in Mathematics, Environment and Society"
52,mhill4,"US Gender History to 1877, Design for Six Sigma, Nineteenth Century Philosophy, Intg Health Care Pol and Svcs, Animal Ethics"
67,dgoldsmith2,"Wildlife Conservation, Persuasive Writing, Organizational Health Comm, Natural Language Processing, Badminton"
9,afaley0,"Companion Animal Nutrition, Encounters in Native America, Farm Management"
171,joutman0,"Introduction to Materials Chem, Social Work Research Methods, Quantum Physics I, Intro Computing: Engrg & Sci"
152,tabdul9,"Atomic Phys & Quantum Theory, Condensed Matter Physics I, Film Theory and Criticism, Employment Relations Systems, Global Impact:CulPsych&BusEth"
16,brodgers5,"Chemistry, Everyday Phenomena, Rehabilitation Biomechanics, Bioprocessing Biomass for Fuel, Advanced Biochemistry"
1,lrahe8,"Elementary Linear Algebra, Applied Aerodynamics, Measurement and Evaluation, School Social Work Practice"
175,lgarrett7,"Nutrition for Performance, Statistical Learning Theory, Evolution, Visual Politics"
122,jchu1,"Cells, Metabolism and Genetics, Introduction to Journalism, Production Computer Graphics, Multimedia Signal Processing, Mechanisms of Human Disease, Logic and Reasoning"
113,nsayre5,"Personnel Psych, Modernist Lit and Culture, Nuclear Power Engineering"
116,jstubbs4,"Consumer Insights I, Enlightenment Lit and Culture, Bus Prob Form and Soln, Statistical Learning, Black America, 1619-Present, Eukaryotic Cell Biology Lab"
151,rparkman8,"International Marketing, Race, Politics, & Reproduction, Finan Decision Indiv Sm Bus, Applied Regression Analysis"
123,crector1,"Econ of Consumption, Health Data Analysis, Cellular Bioengineering, Graduate Physics Orientation, Introduction to Biophysics, Pricing Strategy"
103,ehenderson7,"Constitutional Law I, Option Trading & Market-Making, Art Since 1940, Applying Data Analytics Mrktg, CyberGIS & Geospatial Data Sci, Animal Behavior"
95,mjackson8,"Law and Representation, Stat for Mgt Decision Making, Food Processing Unit Ops II, Intro to Computational Ling"
121,jcarroll9,"Marine Biology, Computational Bioengineering, Jane Austen and Feminism"
15,dbellman4,"Strategic HRD, Intg Health Care Pol and Svcs, Macroeconomic Policy, Dev Bio, Stem Cells, Regen Med, Tchg Elem Science I, Ethical Issues in RST"
3,dbullock3,"Steel Structures II, Computer System Organization, Introduction to Film"
124,lsmall6,"Intro to Human Development, Photography & Public Life, Optimization of Large Systems"
93,ehenry8,"History of Theatre II, Language&Minorities in Europe, Inequality Public Pol & US Fam, Ethics and Engineering, Medieval Lit and Culture, Genes and Behavior"
49,jbutler6,"Differentiating Music Instrctn, Machine Learning, Anatomy, Diversity in RST, Social Crisis andLibrarianship"
15,shansen0,"Polymer Physics, Media Law, Animal Reproduction and Growth, Materials in Nuclear Engrg"
73,pcoggins4,"Intro to Pol Research, Automotive Design Projects-DES, Optimization in Finance"
24,wmarrero8,"Structure and Spectroscopy, Landform Design & Construction, Electrical & Electronic Ckts"
100,dmulligan4,"Design & Construction Futures, Radiation Interact w/Matter II, Executive Compensation, Intro to Intl Relations, History of Ag in IL Since 1860"
20,ebergman3,"Social Work and the Law, Mechs of Aerospace Structures, Spanish in the Professions, Elementary Organic Chem Lab I, General Chemistry I"
74,tmercado9,"Information Modeling, Env Eng Principles, Physical, Race and Ethnicity, Adv Public Affairs Reporting, Nutrition Assessment & Therapy, Arts at Illinois"
168,jsantiago9,"Public Health Practice, Materials in Today's World, Introduction to Remote Sensing"
27,odavidson1,"Audio Computing Lab, Intro to Video Game Industry, College Academic Success, Health Services Financing"
42,cclinard3,"Pedestrian/Bicycle Planning, Sales and the Consumer, Chicago: Planning & Urban Life, Intro Gender & Women's Studies, Health Behaviors & Cognition, Food Processing Engineering"
128,mgarza8,"Anat & Physiol Spch Mechanism, Crop Growth and Management, Modernist Lit and Culture, The US Constitution I, Genetics"
26,jmccrory6,"Parallel Programming, Signal Processing, College Academic Success, Algorithmic Mkt Microstructure"
177,aceraos7,"Experience & Meaning in Design, Death & Dying, Comm Technology & Society, Health Administration, Introduction to Islam"
81,ddriggers8,"Undergraduate Research Seminar, Introduction to Public Health, Mergers and Acquisition, Developmental Psychopathology, HBSE II: Mental Disorders, Digital & Gender Cultures"
25,kskipper3,"Structural Engineering, Systems Engrg & Economics, Site Engineering"
144,ppark9,"Introduction to Shakespeare, Biomedical Ethics, E-Sports Foundations"
163,rtullar3,"Modern Methods in Mat'ls Chara, Preparation for Calculus, Vocab Building-GRK & LAT Roots, Nuclear Syst Engrg & Design"
41,shigginbotham9,"Reinforced Concrete II, Computer Architecture, Theory & Prct of Data Cleaning, Illinois History, Disability, Culture & Society"
19,sburkhart3,"Infancy & Early Childhood, Industrial Org Psych, Event Implementation in RST"
55,pcorn0,"Event Implementation in RST, Mechanical Design I, Introduction to Landscape Arch, Construction Cost Analysis, Modern Balkans thru Lit & Film, Option Trading & Market-Making"
9,jalessi0,"Contemporary Issues in Sport, Applied Machine Learning: Econ, Logic and Reasoning QR II, iSchool Explore, Engage, Devel"
56,joehler5,"Multinational Management, Professional Resp Crim (Grad), Global Perspectives Pre-Prof S, Comm & Public Opinion"
59,mhunt7,"Data Mining, Practice III, Univ Physics: Quantum Physics"
50,mmontana6,"Intro to Human Spaceflight, MEP Mentoring, Polymer Chemistry"
2,ksearcy2,"The US Constitution II, Digital ADV Content, Intro to Popular TV & Movies, Elder Law, Statistical Modeling II, Emotional Intelligence Skills"
1,agraham1,"Community Psych, Communication and Aging, Dsgn of Structures & Mechanism, Communication Strategy in Bus, Global Youth and Citizenship, Cognitive Psych"
55,joakley2,"Introduction to Sociology, Intro Asian American Studies, Microbial Biochemistry, Modern Balkans thru Lit & Film, World Archaeology"
11,lharvey2,"Macroeconomic Policy, Gov & Pol of China, Cond & Wt Control, International Economics"
81,jholley6,"Integrating Animal Sciences, Supply Chain Management, Biochemical Engineering, Cryptography"
51,sadams2,"Society and the Brain, Cell & Tissue Engineering Lab, Copyright Law"
87,djones0,"Mgmt of Innov and Technology, Intro Global Markets & Society, Killer Skies: Astro-Disasters, Genetics, CounselCenterParaProfessional"
1,mjohnson6,"Mergers and Acquisition, Earth Systems, Design for Social Impact, Urban Informatics II, Contemporary Issues in Sport"
76,rwilliams9,"Cell & Tissue Engineering Lab, Undergraduate Seminar, Linguistics for Classrm Teach, Geotechnical Field Measurement, SA Medicine and Surgery I"
72,phelwig4,"Macroeconomic Principles, Finance in RST, Econometrics of Policy Eval, Process Control and Dynamics"
6,twilson0,"Pan Africanism, Computer-Aided Design, Intro Latina/Latino Studies"
13,cheaton2,"Management of HRD, Behavioral Economics, Intro to Plant Protection, Research Design Info Sciences, Storytelling as Oral Comm, Race, Society, & the Law"
72,croyce2,"Senior Capstone Seminar, Phys Activity Research Methods, Princ Tchg Lit to Child Youth, Systems Engrg & Economics, Elementary Organic Chemistry I, Broadway Musicals"
